E07000239,x,x,x,x,x,x,x,x,x
E12000006,6515,10792,14927,18622,22330,26219,31200,37716,48636
E06000032,x,12202,15515,18882,24980,28912,33506,x,x
E06000031,8169,12329,16116,19604,23001,26687,31564,38045,x
E06000033,x,x,13161,16070,19778,24083,26980,x,x
E06000034,6256,10354,14383,18674,21899,24741,27486,32567,x
E06000055,7394,11546,15529,20050,23901,27349,30674,38708,x
E06000056,x,10011,14527,17387,20848,24937,28611,34694,x
E10000003,8359,13973,18334,22292,25542,29539,34204,41936,55794
E07000008,x,15620,20524,23891,27673,31553,37622,44116,x
E07000009,x,12286,15099,19055,21871,24479,27704,x,x
E07000010,6307,9555,12853,15601,18565,21286,25535,x,x
E07000011,6924,11847,15832,19924,23643,26441,30120,36412,x
E07000012,10802,17045,21805,25137,29546,35593,42170,50957,x
E10000012,6182,10303,14340,17967,21387,25176,30205,36877,48224
E07000066,6987,11364,15033,18286,21292,26741,32156,37532,x
E07000067,x,10219,14919,18012,21773,26925,31374,36844,x
E07000068,5512,8965,11783,16217,22816,26354,x,x,x
E07000069,x,8277,11794,15021,18860,22451,23983,x,x
E07000070,6081,10473,15011,17936,21847,25050,29460,35767,x
E07000071,5645,x,14533,18534,21402,24981,29131,34919,x
E07000072,7560,10458,15000,17131,20537,24867,30409,x,x
E07000073,8544,12619,17541,21114,24574,27717,33331,x,x
E07000074,x,x,x,18275,21376,x,x,x,x
E07000075,x,8117,10553,13136,16942,x,x,x,x
E07000076,5322,8302,11239,14160,17304,21834,25629,33331,x
E07000077,8236,11744,17227,20198,23491,26195,31650,x,x
E10000015,6181,10536,15079,19309,23605,28118,33362,40335,53257
E07000095,x,11137,14623,18907,21975,25226,28806,x,x
E07000096,7118,11313,15127,18901,23386,27265,33359,x,x
E07000242,5645,10326,16872,20303,23661,28099,34875,39070,x
E07000098,7783,13209,15322,20100,25102,30243,34631,x,x
E07000099,7218,11120,15286,19883,23052,27310,x,x,x
E07000240,7587,11208,14469,18027,22136,26432,31886,36470,x
E07000243,8049,11815,16851,20957,26689,32079,38990,44757,x
E07000102,7658,x,18812,22529,27891,32727,38672,47537,x
E07000103,x,x,x,x,17969,23915,28919,x,x
E07000241,6800,12446,17863,21880,25885,30388,35507,42123,x
E10000020,5986,9617,13364,16383,19929,23180,28363,34528,43375
E07000143,5357,7862,x,15393,17997,21393,25415,x,x
E07000144,6476,x,x,16008,19217,22280,x,x,x
E07000145,6257,9371,13683,15994,19946,23689,29860,x,x
E07000146,x,9334,12986,16381,20334,24218,29129,34041,x
E07000147,x,9182,10895,15000,17392,21039,26654,30537,x
E07000148,5892,9528,13614,17114,20427,23404,28792,35651,x
E07000149,6235,10780,14333,17993,21448,24417,30097,36553,x
E10000029,6464,10310,14224,17765,21117,25103,29380,35218,45103
E07000200,8260,x,x,x,x,x,x,x,x
E07000201,x,x,11203,14244,17021,x,x,x,x
E07000202,5783,9509,14107,17816,21515,26476,30963,37907,x
E07000203,x,x,x,x,20815,24686,x,x,x
E07000204,x,12362,16097,19324,22294,25924,30552,36338,x
E07000205,7488,11826,18084,22772,26222,30513,35696,42453,x
E07000206,x,x,x,14624,17885,20814,24929,x,x
E12000007,9385,16134,21785,26543,31357,36764,43617,52688,74766
E13000001,12208,20000,25494,30432,35467,41587,49199,60925,87654
E09000007,12604,20475,25476,29619,34116,39626,45281,53119,x
E09000001,21549,30296,37027,44321,52406,62961,78279,97895,x
E09000012,7477,14512,20107,23852,28591,32000,36829,45700,x
E09000013,10018,17533,23102,27415,32224,36352,42759,51954,x
E09000014,x,x,16209,20399,24964,29239,33847,41330,x
E09000019,x,21708,26842,31507,36281,42696,49830,59491,x
E09000020,x,14250,18549,22813,26728,30520,35387,x,x
E09000022,11102,17175,22931,27488,31579,35422,40911,47612,x
E09000023,6947,11685,17586,21851,25563,31210,36669,42700,x
E09000025,x,x,17123,21065,24655,28107,35131,x,x
E09000028,11215,20103,25428,29217,34213,38767,43907,51109,x
E09000030,x,21216,27693,33086,40183,48724,59602,78521,x
E09000032,8415,14570,19007,22596,27002,31689,36645,42678,x
E09000033,14058,21922,26807,31413,36387,42588,49764,60516,86005
E13000002,7689,12173,16806,21058,25250,29982,35130,42088,52693
E09000002,7968,11993,17221,20770,24456,30199,38682,46832,x
E09000003,6904,9829,13874,18982,23542,30109,35107,41004,x
E09000004,x,x,x,x,x,x,x,x,x
E09000005,7108,13192,17457,21305,25259,29934,34945,43635,x
E09000006,7677,10528,15012,19496,23708,27411,32511,39656,x
E09000008,8040,12892,17027,21397,26452,31178,35009,42130,x
E09000009,x,x,15873,19520,23528,28179,32516,39941,x
E09000010,6640,9744,13649,18392,23356,26907,33231,39546,x
E09000011,7386,13281,16984,21776,25181,29191,33378,40058,x
E09000015,7049,10539,13478,16474,22699,28077,32751,x,x
E09000016,8110,12490,16322,19838,24165,27433,32930,38319,x
E09000017,9346,15437,20575,24266,28325,32889,38257,46353,x
E09000018,x,x,22494,27510,32369,37468,44339,x,x
E09000021,x,11272,15909,20566,25906,29213,32978,39224,x
E09000024,x,x,x,21165,24213,28091,33675,x,x
E09000026,7703,10930,15585,19801,24045,26708,33112,40544,x
E09000027,x,x,19732,23155,27479,32110,37860,x,x
E09000029,6200,10288,15626,18744,21983,25700,31978,38325,x
E09000031,7811,10165,13663,17104,22007,26453,31147,37639,x
E12000008,7620,12397,16710,20557,24514,28874,33887,40702,53831
E06000036,11777,18009,22540,26586,31192,37756,42518,53691,x
E06000043,6911,11979,15646,18812,21917,25067,30153,36102,x
E06000046,8376,11483,14355,16528,20051,23876,28275,32916,x
E06000035,x,12023,15501,18875,22400,26166,30554,35616,x
E06000042,x,15166,19799,24489,27962,32907,38433,46049,x
E06000044,7372,12006,16122,19849,24320,27890,32267,38043,x
E06000038,8908,14219,18616,22578,26915,x,x,x,x
E06000039,9653,14803,18939,23484,27231,31680,35804,42705,x
E06000045,x,10762,15793,19461,23005,27659,31809,38698,x
E06000037,9147,15143,19240,23668,27651,32391,38942,48265,x
E06000040,x,14057,18297,22264,26249,31806,x,x,x
E06000041,x,x,18734,23955,28385,x,x,x,x
E10000002,7800,12614,17077,20681,25132,29702,34718,42605,x
E07000004,x,12134,15494,19289,23235,25954,31269,x,x
E07000005,x,10011,14240,19159,22790,27516,32235,x,x
E07000006,x,x,x,x,x,x,x,x,x
E07000007,8283,14824,19530,23974,28918,32679,38931,50000,x
E10000011,5787,9102,12327,16185,18592,22443,26966,33064,40021
E07000061,5874,10843,13611,16573,19599,23527,28917,34162,x
E07000062,6449,9665,13453,17479,19448,22918,26156,x,x
E07000063,x,7040,10327,13778,17303,22650,28925,34031,x
E07000064,5296,8641,12439,16258,18246,19493,24936,x,x
E07000065,5903,8970,11382,15502,17641,21451,26005,x,x
E10000014,8000,12672,17107,20838,24556,28903,33818,40788,53534
E07000084,8233,14722,19499,23430,28277,33496,38176,43192,x
E07000085,x,x,x,19064,22734,25974,31246,x,x
E07000086,x,13575,17824,21270,25139,28330,31918,39381,x
E07000087,x,x,x,19671,24186,x,x,x,x
E07000088,x,11012,13072,14885,19022,x,x,x,x
E07000089,7882,11323,15605,20326,26189,31457,39214,x,x
E07000090,8639,14891,18053,21048,24057,28286,32071,x,x
E07000091,x,10696,14394,17835,21763,25016,29780,36082,x
E07000092,8810,x,x,20224,26015,x,x,x,x
E07000093,8079,14265,18471,21388,24356,27639,31245,36128,x
E07000094,x,14237,18177,22197,27080,30624,36949,46704,x
E10000016,6789,10726,14646,18198,21705,25324,30176,36228,46384
E07000105,x,11428,x,x,x,x,x,x,x
E07000106,6634,9419,14444,17151,20189,23291,27872,34516,x
E07000107,7050,11746,x,x,26294,31123,35431,x,x
E07000108,x,12224,15378,17973,22412,27065,33458,38048,x
E07000109,4787,7061,10880,15187,19513,25921,31115,x,x
E07000110,7273,11913,16199,19673,23086,26192,30969,x,x
E07000111,6590,x,x,x,20971,x,x,x,x
E07000112,x,x,x,x,x,x,x,x,x
E07000113,x,x,x,18319,20799,24707,28393,x,x
E07000114,5133,x,11333,13479,16494,18993,22017,x,x
E07000115,7950,12685,16045,19316,22455,26939,30742,36202,x
E07000116,x,x,x,21026,23534,27077,x,x,x
E10000025,8955,14941,19503,23573,27490,31674,35989,42775,53507
E07000177,9359,14744,17999,21910,26720,31724,35998,42083,x
E07000178,9862,16104,20651,24229,27981,31186,35922,44057,x
E07000179,x,13065,18322,22640,26640,31249,34541,41537,x
E07000180,x,x,x,26772,30482,35282,x,x,x
E07000181,x,11293,15890,19169,22766,25582,30082,x,x
E10000030,7550,12588,18244,22681,26901,31559,36966,44932,60239
E07000207,x,x,x,24065,28488,32283,39789,x,x
E07000208,x,x,x,x,x,x,x,x,x
E07000209,9153,16226,21091,25750,29222,33853,38238,x,x
E07000210,x,x,x,x,x,x,x,x,x
E07000211,8547,12090,18625,22821,26429,32968,36687,x,x
E07000212,x,x,x,24309,30139,35675,x,x,x
E07000213,x,x,x,25998,29543,33386,x,x,x
E07000214,x,x,x,19086,23244,x,x,x,x
E07000215,x,8606,x,18039,22301,25005,26948,x,x
E07000216,x,10619,15105,18858,22863,26723,30134,x,x
E07000217,x,14197,18295,21925,26900,32559,38137,x,x
E10000032,7489,11671,15805,18885,22180,26034,31104,37542,47719
E07000223,x,x,x,x,x,x,x,x,x
E07000224,x,x,11914,14576,17855,19788,22749,x,x
E07000225,5677,8688,13176,16098,19925,23161,28588,34633,x
E07000226,11332,16608,20298,23991,29382,33744,39259,47038,x
E07000227,6088,9729,14550,17898,21185,26034,30742,36724,x
E07000228,x,x,16699,18780,22319,27325,32320,x,x
E07000229,7232,11182,14708,16336,19512,22871,27446,30418,x
E12000009,6442,10611,14755,18040,21295,24894,29208,35185,44895
E06000022,7125,11144,15001,18546,22265,25962,30676,37183,x
E06000028,x,10549,14923,18393,21341,24549,30028,38397,x
E06000023,8157,13975,17802,21233,24311,28049,32755,38803,x
E06000024,6841,11422,14574,18230,21066,25048,29379,35726,x
E06000026,6885,11402,14984,17749,21218,25107,29061,34843,x
E06000029,x,11314,14957,19661,22591,26615,31056,36250,x
E06000025,4616,8810,14028,18001,22310,26570,32404,40091,x
E06000030,7794,12462,16846,21523,26080,29983,34577,x,x
E06000027,x,8027,9208,12629,14733,18352,x,x,x
E06000052,5850,9624,12667,15536,17868,21027,24795,29305,x
E06000053,,,,,,,,,
E10000008,6603,10588,14582,17756,20726,23747,27786,32728,40729
E07000040,7623,12123,15062,19143,21498,23990,27877,32400,x
E07000041,8065,14277,17934,20823,24848,28413,32852,38348,x
E07000042,x,8607,12093,16221,19126,22313,26230,30338,x
E07000043,5676,9409,12731,15386,18653,21678,24567,28351,x
E07000044,x,x,x,x,x,x,x,x,x
E07000045,5875,8976,13676,15901,18729,x,24849,x,x
E07000046,x,x,11800,14273,16734,19330,21448,x,x
E07000047,x,7829,10589,14207,17430,21339,24402,x,x
E10000009,x,9547,14389,17026,20015,23658,27718,34141,42513
E07000048,x,x,16752,19679,22604,24968,29402,x,x
E07000049,x,x,x,x,20915,x,x,x,x
E07000050,x,10385,14064,17368,19603,21736,26294,x,x
E07000051,x,x,14480,16376,20447,24955,29165,x,x
E07000052,x,x,15416,17640,20617,23346,26113,x,x
E07000053,4675,6972,9055,12288,15834,20547,23980,29444,x
E10000013,7570,11254,15504,19168,22634,26000,30509,37205,x
E07000078,x,x,15768,18770,22437,25201,x,x,x
E07000079,8062,11248,15152,x,x,x,x,x,x
E07000080,x,8269,10815,14251,16491,20853,x,x,x
E07000081,7924,10915,15138,19379,22500,26134,30688,x,x
E07000082,x,12546,16969,19999,24638,27957,32776,36984,x
E07000083,8657,12984,17723,23292,26068,30546,34408,41080,x
E10000027,6318,10192,13981,17003,19733,22425,26393,32187,42689
E07000187,6315,8801,12256,15814,18115,20365,25098,29074,x
E07000188,6305,10860,13822,16621,19639,21844,25838,32542,x
E07000189,7613,12395,16024,18813,21129,23473,26902,34320,x
E07000190,x,8797,12990,17032,19868,22986,26924,31854,x
E07000191,x,x,x,x,x,x,x,x,x
E06000054,x,9720,14307,17756,20541,23682,27755,32859,x
W92000004,7508,11548,15056,18116,20818,24472,29077,34838,42164
W06000001,10813,14910,18139,20409,23624,26399,29720,x,x
W06000002,6245,10311,13773,15716,17468,20150,22661,29012,x
W06000003,x,x,x,x,x,x,x,x,x
W06000004,8099,11285,14326,18116,20905,25721,29451,33834,x
W06000005,7176,13055,17319,20830,24829,29865,33539,37781,x
W06000006,x,11135,14806,17551,20073,24414,27342,32543,x
W06000023,x,x,x,17310,19419,22169,x,x,x
W06000008,x,x,13094,16547,19645,21465,25113,x,x
W06000009,5447,9620,11760,14976,18077,20499,24641,x,x
W06000010,6627,11579,14830,17320,19785,22415,26963,32825,x
W06000011,6277,10391,13770,16718,19517,22554,26445,30692,x
W06000012,9249,12909,16008,19157,21973,27339,31955,35865,x
W06000013,7668,10869,16454,18894,22234,26542,33082,39549,x
W06000014,6806,9960,15024,18279,19861,23088,28274,x,x
W06000015,8214,12181,16258,19597,22641,26838,32609,38360,x
W06000016,8331,12161,15040,18105,21104,24818,29556,35081,x
W06000024,8306,11668,14385,17361,20156,22516,x,x,x
W06000018,8305,11849,16099,19023,21266,23987,29053,x,x
W06000019,x,x,x,x,x,x,x,x,x
W06000020,7936,12752,15899,18986,21405,25119,29863,35390,x
W06000021,x,11642,14753,17328,20207,23873,30811,34803,x
W06000022,x,11920,16148,18984,21675,24530,29079,x,x
S92000003,7846,12254,16117,19500,22913,26653,31461,36651,46261
S12000033,x,13839,18469,22476,26507,31263,37210,45487,x
S12000034,x,9405,12749,16731,20456,24688,29589,35388,x
S12000041,7409,11734,15517,17604,20467,23839,26642,29806,x
S12000035,5622,x,16084,20591,24534,27819,31587,37559,x
S12000005,x,x,x,x,x,x,x,x,x
S12000006,6598,10394,13362,16353,18735,22319,27539,33626,x
S12000042,x,12963,16173,18519,22392,25250,28985,34430,x
S12000008,7180,x,14552,17772,20849,25302,29694,33363,x
S12000045,x,9120,12179,14835,18341,22493,28842,x,x
S12000010,x,10627,13766,17859,21206,25841,32428,x,x
S12000011,x,7496,12021,15924,20346,22557,26599,x,x
S12000036,9279,15113,19413,22571,25971,30300,35922,42850,57613
S12000014,7491,12358,16474,19802,23258,26684,30267,35398,x
S12000015,7421,11453,14587,17524,20231,24677,29129,34274,x
S12000046,8922,13584,17937,20773,24386,28353,32740,38335,47976
S12000017,x,10932,14593,18914,22406,25524,29524,35250,x
S12000018,x,9549,11577,16302,18758,23660,28868,x,x
S12000019,8987,12601,16777,20596,24355,27710,32078,x,x
S12000020,x,x,12271,16432,19415,22905,27540,x,x
S12000013,x,x,15071,18070,19205,21807,24230,x,x
S12000021,7996,11181,14512,17384,20499,24872,28009,33131,x
S12000044,9054,13325,16325,19413,21775,25052,28975,34772,x
S12000023,x,x,x,x,x,x,x,x,x
S12000024,7904,12093,15990,18526,21732,25289,30277,35409,x
S12000038,7800,11820,16150,19050,22018,26459,29977,35615,x
S12000026,x,x,x,16828,19302,22901,25025,x,x
S12000027,x,14890,17883,23175,26548,30764,32969,x,x
S12000028,7000,10453,14479,16966,21099,25288,30504,36755,x
S12000029,7863,11892,16725,20378,23719,27545,31739,35267,x
S12000030,7110,11385,15065,18214,23057,26520,31545,x,x
S12000039,9818,13159,15903,18810,22389,25477,31032,35146,x
S12000040,8582,12679,15734,18789,21350,24596,28385,33239,x
N92000002,7324,11079,14535,17794,20966,24520,29046,35669,43917
