E07000011,7038,12103,15407,19579,22896,25311,29334,35517,x
E07000012,10477,16770,20840,24791,29382,34906,40037,50304,x
E10000012,5729,9503,13500,17108,20790,24721,29616,35828,47577
E07000066,x,10440,14501,17446,22530,27889,33361,40547,x
E07000067,x,x,13159,16394,18845,x,x,x,x
E07000068,x,x,x,x,x,x,x,x,x
E07000069,x,6112,x,12906,14069,18184,x,x,x
E07000070,6273,9799,13499,16586,19999,23635,28613,33959,x
E07000071,x,x,x,16640,20052,23155,27474,x,x
E07000072,x,10617,14517,18222,20687,26223,29879,35810,x
E07000073,8697,14254,x,x,x,x,x,x,x
E07000074,7453,9221,12070,14670,18512,x,x,x,x
E07000075,x,x,x,x,x,x,x,x,x
E07000076,4345,8003,10914,x,18476,21696,x,x,x
E07000077,7288,10995,16126,19776,22142,25394,31157,x,x
E10000015,5568,9883,14498,18594,22619,27135,32489,39168,50901
E07000095,x,x,x,18858,22677,27637,x,x,x
E07000096,7955,11661,15307,18092,22029,24993,30906,37521,x
E07000242,4737,x,14280,17306,20890,27375,32816,x,x
E07000098,x,x,x,21284,23868,x,x,x,x
E07000099,7126,10904,14539,18874,22866,28188,33021,x,x
E07000240,x,x,13635,17720,22489,26666,32434,38195,x
E07000243,7361,12222,17261,20576,25852,31951,37438,42998,x
E07000102,7662,10791,17302,21290,24480,28447,33786,x,x
E07000103,x,x,x,10228,15198,20442,25525,x,x
E07000241,6637,12429,18277,22337,26584,30128,34114,41587,x
E10000020,5813,9380,13213,16278,19491,22880,27367,33479,43516
E07000143,5200,8438,12008,15046,17244,20099,24403,27752,x
E07000144,x,10471,15196,17778,21146,24619,28600,x,x
E07000145,6314,9481,13422,16404,20208,24213,28340,x,x
E07000146,5850,9301,12227,15295,19134,23737,28081,32531,x
E07000147,x,9309,10927,15000,17487,20338,25272,x,x
E07000148,5680,8624,13431,16936,19605,22272,27001,x,x
E07000149,5865,9914,14012,16745,20425,23787,28484,33269,x
E10000029,6015,9848,13573,16943,20134,23773,28541,34506,43699
E07000200,x,8943,11056,15077,17487,21035,25790,x,x
E07000201,x,x,x,x,x,x,x,x,x
E07000202,5825,9837,14092,17708,20473,24165,28410,35142,x
E07000203,x,8999,12262,16604,20592,23923,29457,33064,x
E07000204,7602,11939,14696,17533,20420,24266,28834,34581,x
E07000205,x,x,x,x,24930,29320,34869,x,x
E07000206,x,x,11153,14453,17338,20921,24106,x,x
E13000001,11815,19419,24960,30000,34887,40715,48061,60193,86896
E09000007,13041,20106,25000,29326,33726,39059,44781,52034,x
E09000001,21969,29561,36473,43028,50505,61600,75077,97138,x
E09000012,x,x,x,22136,27230,30671,36552,x,x
E09000013,x,x,x,27132,31173,35634,40023,x,x
E09000014,x,x,x,19896,24332,28597,35326,x,x
E09000019,x,18921,24682,29000,33779,38982,46102,56597,x
E09000020,x,15001,19630,23947,27656,32374,36142,x,x
E09000022,x,17757,22659,27312,32140,35524,41422,x,x
E09000023,6899,11134,15014,20023,23621,29007,33761,41089,x
E09000025,x,10521,14637,18830,23629,27890,34303,39695,x
E09000028,12443,20000,24862,29120,34065,38463,43357,50251,x
E09000030,x,22407,28872,34858,41696,50435,63129,82223,x
E09000032,x,x,17690,22910,27021,30968,36498,x,x
E09000033,13099,20184,26026,30728,35571,42024,48636,59904,x
E13000002,7440,12000,16404,20718,24752,29212,34227,40744,50991
E09000002,7208,11597,15812,20875,25053,31927,39000,46833,x
E09000003,7171,11140,16243,19470,24742,29406,34410,39930,x
E09000004,x,9738,12835,16833,20946,26069,32453,38433,x
E09000005,8112,13867,16561,19968,25235,29961,35750,42824,x
E09000006,7328,x,15961,20193,23396,28020,32974,x,x
E09000008,7372,12136,16245,20666,25072,29345,33403,39623,x
E09000009,7638,13284,17485,21059,25049,28351,32457,38579,x
E09000010,7678,10704,15160,18739,22692,25399,32244,37986,x
E09000011,x,x,17831,22537,26240,29015,34195,41164,x
E09000015,5598,8864,11985,14100,17370,22435,27506,34710,x
E09000016,6739,10373,13831,18461,22983,27378,32173,37494,x
E09000017,10002,15753,20579,24285,27858,32910,37823,45667,x
E09000018,12000,18280,22471,26579,30096,34210,39959,x,x
E09000021,6655,10414,15431,19829,24416,27517,31095,36369,x
E09000024,x,x,14816,20248,23230,28732,x,x,x
E09000026,x,x,x,18497,23231,26218,x,x,x
E09000027,x,x,18728,22694,27445,31942,x,x,x
E09000029,6917,10723,16393,19124,22037,25642,31030,37584,x
E09000031,x,x,13802,17256,22166,27252,32924,37286,x
E06000036,9741,16656,21157,24796,29092,34001,41660,50411,x
E06000043,7917,11967,15463,18213,21920,25000,29000,34773,x
E06000046,6951,9744,12240,14918,18632,21761,25436,x,x
E06000035,6906,11036,14462,18132,21715,25036,28807,33994,x
E06000042,x,x,18305,22169,25634,29840,35728,x,x
E06000044,7147,11835,15818,19629,23641,27124,31036,36316,x
E06000038,9242,14787,19508,23049,27069,31995,37452,x,x
E06000039,9828,15509,19790,23668,27070,31770,37277,42856,x
E06000045,7164,12353,16029,19262,22710,27426,30866,37887,x
E06000037,9574,15187,20587,24535,28575,34614,40655,48726,x
E06000040,x,x,x,23358,26829,x,x,x,x
E06000041,7543,12986,18105,22040,27601,34559,44874,55186,x
E10000002,x,11362,16319,19401,23500,27815,32690,41445,x
E07000004,7599,12012,15537,17168,21531,24437,29995,x,x
E07000005,x,x,x,x,x,x,x,x,x
E07000006,x,x,x,x,x,x,x,x,x
E07000007,5483,x,x,21255,26657,30000,35760,x,x
E10000011,x,8857,12377,15656,18453,22120,26222,32163,x
E07000061,x,x,14059,17578,19192,24484,29100,x,x
E07000062,6484,9297,13200,16473,19831,23282,26458,x,x
E07000063,x,7276,12075,15185,17574,20907,26163,32565,x
E07000064,x,x,x,x,x,x,x,x,x
E07000065,4808,8845,11143,x,x,x,x,x,x
E10000014,7078,11776,16235,20027,24009,28166,33241,39595,51937
E07000084,x,14118,18219,21559,26470,31069,35099,x,x
E07000085,6490,10105,14181,18335,22054,26050,31194,35183,x
E07000086,x,11769,16783,20000,23743,27246,30323,36729,x
E07000087,x,x,x,18908,23219,27109,x,x,x
E07000088,x,9326,11339,15572,20535,25888,x,x,x
E07000089,x,11989,17585,23084,27865,33437,39168,x,x
E07000090,6765,10872,15257,18326,21701,26898,31593,x,x
E07000091,x,x,13715,17728,21907,24909,28634,35004,x
E07000092,9614,14101,19036,23725,27426,33015,38963,x,x
E07000093,x,x,16016,19873,23610,26593,30508,34900,x
E07000094,5933,12777,16974,21041,24929,30056,36880,43247,x
E10000016,6803,10542,14400,17835,21234,25323,30348,36248,46206
E07000105,x,x,x,17088,19475,23837,x,x,x
E07000106,6654,9796,13661,17015,19675,23469,28835,34753,x
E07000107,8611,12718,17418,21680,25041,28901,33858,x,x
E07000108,x,x,x,x,x,x,x,x,x
E07000109,5704,8323,12536,16889,20669,26320,31193,x,x
E07000110,x,11944,15730,18352,22547,26187,30394,35027,x
E07000111,7331,10925,13831,16897,20964,24370,30656,x,x
E07000112,6218,9392,13468,17881,21520,24569,30879,x,x
E07000113,7021,10749,14016,17530,21272,24815,29772,x,x
E07000114,x,x,x,x,x,x,x,x,x
E07000115,x,10855,15082,18838,21393,26206,30351,x,x
E07000116,x,x,16481,20147,23900,27115,33112,x,x
E10000025,7280,12628,17257,21656,25912,29792,34108,39941,x
E07000177,7979,14099,17167,20251,25276,28640,33549,38121,x
E07000178,x,15049,18845,23102,26755,30063,34224,40736,x
E07000179,4695,x,15326,x,25340,29844,32275,x,x
E07000180,7692,x,x,x,28012,33146,37451,x,x
E07000181,x,9637,13971,17830,22020,25307,30068,34969,x
E10000030,7108,11880,16956,21711,26034,30317,36169,44964,60706
E07000207,7058,x,18060,22480,27481,31111,36499,x,x
E07000208,x,8204,x,17160,21292,25062,27594,x,x
E07000209,x,x,20496,24425,28251,31729,36321,41974,x
E07000210,x,14816,20145,24281,30004,x,x,x,x
E07000211,6128,10518,16971,22842,27347,31075,37865,45069,x
E07000212,12015,18276,24050,29383,34293,38024,44655,x,x
E07000213,x,10354,18553,24746,29320,34696,40369,x,x
E07000214,6756,12106,16781,22363,26624,29825,37004,x,x
E07000215,7910,9471,13900,17377,21028,24214,29004,x,x
E07000216,5856,10422,14670,17244,20296,24312,27571,x,x
E07000217,5754,9402,12496,16032,19157,22490,27620,34854,x
E10000032,7365,11474,15401,18366,21648,25579,30460,37042,47504
E07000223,9212,11782,15715,17705,20807,23765,26390,x,x
E07000224,6303,8173,10486,13141,16173,19926,22695,26783,x
E07000225,5404,8690,11495,15315,18525,x,x,x,x
E07000226,10641,16084,19333,23250,27813,32270,37512,45068,x
E07000227,x,x,14271,16695,19785,24401,28685,x,x
E07000228,7506,11153,16056,18353,22074,25709,30078,36035,x
E07000229,7755,11930,x,x,19849,x,x,x,x
E06000022,x,10126,14036,16971,20459,23827,28671,34207,x
E06000028,6238,10347,13469,16894,20065,23727,29331,36798,x
E06000023,8048,13299,17255,20487,24214,27976,32215,38718,x
E06000024,5890,10801,13797,18127,20723,25088,29140,x,x
E06000026,7134,11256,15323,18663,21996,26503,30201,35829,x
E06000029,x,11088,14652,18693,22448,26255,30000,35832,x
E06000025,5118,8588,13026,17068,21422,25827,31765,38997,x
E06000030,6506,11038,15168,19886,23575,28033,32845,39567,x
E06000027,6401,8910,11739,14034,16960,19807,22569,26283,x
E06000052,5887,9122,12593,15037,17335,20228,23384,27891,x
E06000053,x,x,x,x,x,x,x,x,x
E10000008,6204,9600,13936,17002,19835,22675,26117,30892,37833
E07000040,6211,9483,13963,16558,19979,22103,25446,29659,x
E07000041,x,x,17392,19751,23032,26830,30858,35513,x
E07000042,6709,8961,13155,16634,20014,22438,24674,28717,x
E07000043,6405,9022,11861,14739,17725,20379,23447,27822,x
E07000044,x,x,x,x,x,x,x,x,x
E07000045,x,x,x,15401,18471,21452,24645,x,x
E07000046,x,x,x,12792,14584,16501,19600,x,x
E07000047,x,x,x,14949,17338,20780,24383,x,x
E10000009,5094,8605,13042,16228,19918,23413,27615,33611,41230
E07000048,x,12052,16228,19077,21288,25628,29789,x,x
E07000049,x,x,x,x,21672,25489,x,x,x
E07000050,x,8942,12364,15312,18666,20813,24504,x,x
E07000051,x,x,x,x,x,x,x,x,x
E07000052,5098,10242,15049,17654,20811,23529,28272,35480,x
E07000053,x,5987,7770,10182,15255,19514,23426,28310,x
E10000013,7017,10545,14866,18250,21647,25113,29155,36074,45000
E07000078,6017,9388,13291,17555,21468,24525,28389,37761,x
E07000079,x,8775,x,x,x,x,x,x,x
E07000080,x,8804,11738,14541,16853,19968,24106,x,x
E07000081,7159,10075,14797,18271,21685,25323,29989,36982,x
E07000082,9556,12580,17288,21418,24256,27838,32781,36675,x
E07000083,7560,12950,16545,20637,24000,27120,31931,37482,x
E10000027,6492,9759,13455,16623,19549,22534,27018,32791,41228
E07000187,6794,8546,12137,14505,17449,20379,24251,28096,x
E07000188,x,x,x,x,x,x,x,x,x
E07000189,7622,11422,14938,17769,20916,23521,27698,34080,x
E07000190,5031,8223,12813,16500,18934,22489,27146,32340,x
E07000191,x,x,x,x,x,x,x,x,x
E06000054,6572,10476,14998,17668,20526,24300,28774,34415,x
W06000001,x,13464,16172,19946,24521,27096,30382,x,x
W06000002,x,x,12568,14361,17470,20096,x,x,x
W06000003,5946,9654,12311,15130,18745,22029,27490,34505,x
W06000004,8602,12441,15565,17893,21000,25161,29579,34360,x
W06000005,7709,12315,16731,20923,24395,28963,32720,36979,x
W06000006,x,x,x,17983,20771,23677,28115,x,x
W06000023,x,x,14082,16669,18492,21990,25008,x,x
W06000008,6012,9886,14144,17054,19161,21067,24881,x,x
W06000009,5129,x,11789,14139,17007,19340,x,x,x
W06000010,6642,10739,13750,16452,18738,21870,26437,33341,x
W06000011,7050,10393,13526,16206,19310,22200,25887,31602,x
W06000012,7067,12158,15101,18303,21326,27000,32199,36140,x
W06000013,7103,10142,14324,17843,20568,25370,30389,34887,x
W06000014,6626,10158,14001,16823,18706,21931,26710,x,x
W06000015,8111,12524,16516,19460,22145,26133,31200,37114,x
W06000016,7642,11038,14089,16912,19451,24035,27977,32916,x
W06000024,8440,11518,14421,16445,19459,21277,24928,x,x
W06000018,6099,9939,15000,17698,20378,22815,27726,34271,x
W06000019,6548,10395,13425,16982,19590,22754,25586,x,x
W06000020,7538,11598,14567,17079,20967,24016,26888,31909,x
W06000021,x,x,14893,17106,19529,22736,26785,x,x
W06000022,6935,11700,15787,18173,20887,24375,28096,33486,x
S12000033,8220,13981,19127,22709,27463,32720,38656,46260,x
S12000034,6000,x,14246,17495,21153,24464,29601,34681,x
S12000041,6090,x,x,15825,18636,20787,x,x,x
S12000035,x,10946,16366,20202,23669,26918,30924,35905,x
S12000005,x,9407,13016,16276,21771,24975,27381,x,x
S12000006,5595,8738,12432,15457,18148,21572,26000,x,x
S12000042,x,13671,16984,19198,22561,25598,30275,34969,x
S12000008,6603,x,13878,16749,19623,22990,26323,31733,x
S12000045,7666,11883,14103,16602,19299,23483,29873,x,x
S12000010,7187,10998,13934,17181,20502,24310,29236,x,x
S12000011,x,8260,11571,13255,15463,x,x,x,x
S12000036,8542,14345,18498,21863,25838,30107,35303,42766,55393
S12000013,x,10742,14772,17047,18551,21179,x,x,x
S12000014,7263,11496,14439,18361,21565,25606,30222,33536,x
S12000015,6990,11054,14398,17141,19741,23401,27649,33980,x
S12000046,8244,13393,17415,20526,24012,28128,32301,37848,47696
S12000017,x,x,13700,17007,21280,24544,28316,33890,x
S12000018,7046,9433,12653,15985,19686,24693,28129,x,x
S12000019,6560,11435,15151,17629,20774,24560,30247,x,x
S12000020,7141,9819,12719,16510,18994,22681,26669,35176,x
S12000021,7582,11152,15057,17645,20752,24754,29599,34051,x
S12000044,7557,12128,16343,19685,22214,25626,30055,35011,x
S12000023,x,x,x,x,19976,x,x,x,x
S12000024,x,12153,15053,18918,21994,25800,30559,35125,x
S12000038,7981,11584,15525,18604,22156,26459,30175,x,x
S12000026,x,x,14597,16934,20174,22542,25452,x,x
S12000027,x,x,16100,20328,23592,27232,31070,x,x
S12000028,7253,10319,13155,16525,20277,25844,31547,36975,x
S12000029,7521,10759,15185,18733,21556,26336,30696,35325,x
S12000030,7929,11633,14876,19774,22108,25309,30235,35328,x
S12000039,7430,11370,13880,17603,22537,24305,29146,x,x
S12000040,x,12728,15730,18761,22080,25830,30107,34374,x
