E07000069,x,9204,x,16704,19867,24199,x,x,x
E07000070,9192,12986,19017,22278,27433,30004,35515,42054,x
E07000071,x,x,x,22692,26065,30742,35166,x,x
E07000072,9031,14359,19761,22946,28597,32402,37413,x,x
E07000073,x,16955,20408,24329,26216,29765,37771,x,x
E07000074,x,x,x,x,x,x,x,x,x
E07000075,x,x,x,24197,29304,31090,x,x,x
E07000076,x,x,x,x,x,x,x,x,x
E07000077,x,x,x,x,x,x,x,x,x
E10000015,7201,11731,17722,23265,27457,32501,38764,47127,x
E07000095,x,18787,22658,26278,28917,34906,40682,x,x
E07000096,4031,6635,9247,12516,16735,21982,27029,34395,x
E07000242,x,x,x,x,x,x,x,x,x
E07000098,x,x,x,x,x,x,x,x,x
E07000099,x,x,x,x,x,x,x,x,x
E07000240,x,x,x,25676,27976,32692,x,x,x
E07000243,12587,20048,24656,29242,33288,39083,44525,x,x
E07000102,x,x,x,x,x,x,x,x,x
E07000103,x,13998,20295,23146,24936,28181,33977,x,x
E07000241,10539,19798,25382,28394,33129,38903,44912,53561,x
E10000020,9239,13401,18351,22038,25229,28431,32920,39180,48055
E07000143,10637,13385,15921,20740,23573,27222,30136,33100,x
E07000144,10616,16845,21038,24311,26612,32244,38732,45010,x
E07000145,8702,13114,17555,22053,24764,29057,33246,x,x
E07000146,8802,12773,17094,21619,24064,27678,31889,37285,x
E07000147,x,12540,16867,22038,24390,27783,28887,x,x
E07000148,7853,12018,17255,20807,24765,27753,32197,38655,x
E07000149,10032,14173,19248,23358,26008,30576,36172,43570,x
E10000029,8843,13760,18957,22675,25758,29912,35200,42064,51780
E07000200,x,15111,18697,22525,25016,26196,31556,x,x
E07000202,7957,13256,18079,22112,25255,29264,36168,43161,x
E07000203,8816,12566,17502,21335,24553,27948,33843,x,x
E07000244,x,x,19768,23528,28104,32572,36504,45354,x
E07000245,9344,14326,18930,22100,24966,28667,32897,40254,x
E12000007,11751,20458,26370,31494,36825,43000,50063,60669,83539
E13000001,15554,24509,30251,35786,41699,48337,56770,70819,101183
E09000007,15151,25195,29960,35468,40156,46448,52944,60847,77869
E09000001,26548,35435,42673,49914,59983,70965,86896,114459,x
E09000012,7886,16320,24180,29665,35398,42261,47931,54503,x
E09000013,12504,20946,26611,31489,37073,41454,48211,54783,x
E09000014,x,x,x,x,x,32033,x,x,x
E09000019,15648,24478,30154,35275,42455,46974,54074,63047,x
E09000020,x,x,x,27124,31845,x,x,x,x
E09000022,x,x,24574,29250,33457,38504,45193,x,x
E09000023,x,14841,21348,25396,31267,35118,39464,46735,x
E09000025,9700,17841,24005,29066,33931,39488,44045,52847,x
E09000028,x,24495,29635,34165,39933,46016,53069,64292,x
E09000030,18753,27679,34897,40042,49161,58497,71346,97764,x
E09000032,x,x,21701,25881,30579,34261,40402,x,x
E09000033,19821,26326,31495,36420,41845,48877,56312,70043,x
E13000002,8998,15045,20973,25641,30204,35125,40704,48096,58688
E09000002,x,x,18739,23020,27236,31655,36406,41117,x
E09000003,8830,14859,20536,24049,28691,33197,39402,47778,x
E09000004,8140,11489,15046,20415,24784,30973,35692,41751,x
E09000005,12566,24620,30861,34890,37935,43898,49514,53272,x
E09000006,8812,14770,20309,25103,30079,35876,42076,48649,x
E09000008,10340,17522,24084,28120,33606,39255,44125,50494,x
E09000009,x,x,21092,25574,29559,33879,38140,44050,x
E09000010,7588,11140,16299,22333,27919,32340,38281,46202,x
E09000011,9666,14358,20313,24890,28455,31864,36004,43503,x
E09000015,8211,10361,15028,20447,25919,29125,35394,x,x
E09000016,8092,12300,16322,22976,25833,31038,35140,x,x
E09000017,x,x,21653,24719,28874,33398,x,x,x
E09000018,x,x,x,x,x,x,x,x,x
E09000021,x,17690,23812,27614,32112,36761,41774,48854,x
E09000024,8825,13624,19345,22325,26386,32575,38136,x,x
E09000026,7160,11879,16344,20963,24905,28925,38692,x,x
E09000027,x,14305,19783,24011,28418,33656,39251,x,x
E09000029,8425,x,21010,25787,30752,33891,39825,x,x
E09000031,8051,12008,16988,20985,26008,29843,35611,x,x
E12000008,9697,16043,20880,24930,29027,33735,39379,46542,59838
E06000036,13797,19847,25776,31202,40674,45269,51485,x,x
E06000043,9221,13791,19962,23170,25960,29822,35640,41063,x
E06000060,9505,15948,21954,26901,31577,37325,44415,52692,x
E06000046,7886,12900,x,20028,x,27020,x,x,x
E06000035,8905,13963,18407,22177,26806,30536,37107,43346,x
E06000042,12737,x,22430,26853,30975,36136,42307,49719,x
E06000044,10601,15625,20258,24214,27769,32247,38065,42657,x
E06000038,13075,20668,25390,x,34410,38774,x,x,x
E06000039,16425,23581,28367,32680,38370,43553,49107,x,x
E06000045,11107,17427,21684,24911,29090,33535,37672,43607,x
E06000037,x,x,22478,27719,33293,37919,44439,54165,x
E06000040,10704,15576,21232,27406,32375,37153,43628,x,x
E06000041,10583,17113,21640,24996,30091,35811,44331,x,x
E10000011,x,12226,16717,19841,23402,26379,30498,36857,x
E07000061,x,12116,16594,19801,23697,25998,31084,37251,x
E07000062,8383,12280,16218,19444,21875,25204,28430,x,x
E07000063,x,x,20017,23934,26879,30019,34238,x,x
E07000064,x,x,x,x,x,x,x,x,x
E07000065,6981,11102,16915,19843,22918,25914,30152,37558,x
E10000014,9597,15600,21119,25443,28973,33397,38832,45235,57769
E07000084,13399,20549,24000,x,34024,38756,44114,x,x
E07000085,9457,14454,x,x,x,x,x,x,x
E07000086,9394,13259,20966,26231,29359,32410,36690,43930,x
E07000087,9222,13086,19326,22217,27201,31076,35599,x,x
E07000088,x,x,x,19154,x,x,x,x,x
E07000089,x,20593,25309,32518,35780,39815,x,x,x
E07000090,x,x,x,x,x,x,x,x,x
E07000091,8975,13931,18348,22524,27408,30292,35895,x,x
E07000092,x,17695,23466,27923,31457,35989,41417,x,x
E07000093,8695,14411,20855,24169,26666,31109,35318,41472,x
E07000094,x,x,22261,27217,29940,34235,40054,x,x
E10000016,9513,15274,19678,23062,26237,30689,35591,42763,53559
E07000105,8790,15332,19622,22926,26834,31524,35850,40987,x
E07000106,x,x,x,x,24996,29210,35018,x,x
E07000107,10595,17112,22665,27153,32486,37033,43855,x,x
E07000108,11111,16437,20106,23469,25804,31056,36169,x,x
E07000109,x,14105,19200,23867,28614,34027,41388,x,x
E07000110,10700,16228,20900,23423,27190,31468,35706,x,x
E07000111,9774,13603,18014,21707,25000,29065,34163,x,x
E07000112,x,14767,18852,21429,25037,27896,36443,x,x
E07000113,9530,14123,17888,20812,24153,26550,30949,x,x
E07000114,8958,13291,17622,20346,23151,25366,28939,x,x
E07000115,10172,16641,20987,23605,26908,31190,34667,41420,x
E07000116,x,x,x,x,x,x,x,x,x
E10000025,11265,18682,23433,27999,32615,37500,42268,49240,x
E07000177,11205,16292,21209,24678,29837,34480,40347,47049,x
E07000178,10745,20027,25315,28736,33333,37489,41088,47980,x
E07000179,x,18105,22802,x,x,x,x,x,x
E07000180,13091,20542,26606,30749,36537,42234,48130,55244,x
E07000181,x,x,x,x,x,x,x,x,x
E10000030,x,16251,21190,26069,30485,35401,42532,50765,x
E07000207,x,x,x,x,x,x,x,x,x
E07000208,x,x,x,x,x,x,x,x,x
E07000209,13733,20649,26022,31588,34958,42218,47209,54315,x
E07000210,x,16411,21327,26227,31102,36644,x,x,x
E07000211,9852,16343,20569,24046,27656,31805,35613,x,x
E07000212,x,x,x,x,x,x,x,x,x
E07000213,11793,x,23578,30353,33910,37952,42237,x,x
E07000214,x,15995,20973,26216,30061,37667,43970,x,x
E07000215,x,14576,18093,24609,x,34084,43338,x,x
E07000216,x,15783,19182,22204,26312,30463,34991,x,x
E07000217,10885,19110,24622,29481,34336,39594,48131,x,x
E10000032,8999,14877,20031,23538,26919,30590,35709,42712,x
E07000223,x,x,17886,21057,23563,26694,x,x,x
E07000224,x,10290,14648,18631,22620,25690,28531,x,x
E07000225,8651,16626,20195,23475,25514,29678,x,x,x
E07000226,12030,20545,23434,29175,32575,37549,46252,x,x
E07000227,x,x,x,23039,26746,30412,x,x,x
E07000228,x,16694,21959,25124,28578,31766,39950,x,x
E07000229,9506,14788,18541,21945,25547,29499,33238,40947,x
E12000009,9267,14513,19378,22690,26322,30376,34977,41143,51444
E06000022,8871,15992,20045,23058,27158,30684,35536,x,x
E06000058,9600,15003,20422,23792,26917,31388,36016,42029,x
E06000023,x,18563,22604,26390,30750,34272,39327,46140,x
E06000059,x,13010,17655,21000,24198,27739,32914,x,x
E06000024,10435,16009,19920,22539,26701,29984,34640,39189,x
E06000026,9478,x,19490,22284,24044,27796,31656,36494,x
E06000025,10344,16646,22114,27116,31859,36667,41610,47068,x
E06000030,9966,16743,20476,24041,29388,33818,40502,49058,x
E06000027,7966,11058,14100,17461,21018,23277,26960,x,x
E06000052,9371,13453,18129,21258,24047,27640,31144,36324,45112
E06000053,x,x,x,x,x,x,x,x,x
E06000054,8711,14433,19596,22571,26770,30761,35364,40687,x
E10000008,8667,13409,17721,20842,24629,28099,32217,37322,45042
E07000040,x,x,x,x,x,x,x,x,x
E07000041,9549,15239,19468,22724,26330,30476,35642,40526,x
E07000042,x,12533,15923,19251,23349,26948,31200,x,x
E07000043,7990,12547,17339,20980,25042,27967,30746,35245,x
E07000044,9668,13151,18090,20619,24049,28435,31090,x,x
E07000045,9960,14983,17442,19864,22754,25879,28673,x,x
E07000046,7677,9873,12566,17446,19843,23595,27275,x,x
E07000047,x,x,x,16949,x,x,x,x,x
E10000013,8999,14040,19366,23006,26759,31451,36201,42061,x
E07000078,7745,11418,17774,24289,28673,32021,38302,x,x
E07000079,9271,12388,18462,20711,23192,26153,31921,x,x
E07000080,x,10290,x,18507,x,26750,x,x,x
E07000081,x,x,x,x,x,x,x,x,x
E07000082,x,17932,20983,23321,26426,32122,36857,41149,x
E07000083,11733,19695,24618,27153,31489,35997,39541,x,x
E06000066,8717,13475,18249,21789,24607,28136,32089,38530,46749
W92000004,9366,14812,19170,22437,25898,29667,33945,40164,48497
W06000001,x,x,x,23248,26418,31302,x,x,x
W06000002,x,12396,16463,19867,23049,27370,32947,37568,x
W06000003,8777,14269,18986,21501,24624,29955,33658,40191,x
W06000004,9757,13210,18954,22487,25236,28664,32175,x,x
W06000005,12567,x,21178,23452,27247,31990,35213,x,x
W06000006,10392,16365,20087,23722,27452,30595,34274,41619,x
W06000023,x,13276,17420,20948,24005,27004,31883,x,x
W06000008,8232,14039,18108,20775,23914,27534,31052,x,x
W06000009,7843,12560,17814,21809,25472,x,x,x,x
W06000010,x,x,x,23667,26182,29565,33643,x,x
W06000011,8629,13941,18974,22030,25877,29482,33805,39446,x
W06000012,x,15732,19192,22847,27742,32377,37094,42074,x
W06000013,10036,14230,18927,21546,24301,27665,34342,38318,x
W06000014,x,14631,17265,20464,23327,26844,30822,x,x
W06000015,11290,18037,21708,25524,29010,32999,37414,44451,55277
W06000016,7461,12481,16250,19664,22204,25921,28591,34962,x
W06000024,x,15123,18381,20030,22927,26492,28229,x,x
W06000018,9595,14137,19438,22365,25022,28493,33345,38568,x
W06000019,x,x,x,22129,24374,26968,x,x,x
W06000020,11479,16898,20432,24308,27469,31522,35397,39379,x
W06000021,x,12033,15555,19073,22989,27399,34049,x,x
W06000022,9130,14147,18559,21792,24832,28736,33553,40768,x
S92000003,9880,15801,20330,23921,27506,32021,37278,43107,53334
S12000033,10188,16140,21047,25179,29429,33564,40432,47033,x
S12000034,x,x,17090,22258,25061,29174,35006,x,x
S12000041,x,x,18934,21890,25822,29311,34284,x,x
S12000035,8599,12197,17044,20742,23924,27710,33835,x,x
S12000005,x,15813,19685,24357,27288,29483,34405,x,x
S12000006,7791,12666,17137,21139,23760,26516,30659,35411,x
S12000042,11765,17841,21284,24177,27462,30924,34958,41014,x
S12000008,9689,x,x,24934,28328,33186,39796,x,x
S12000045,x,11191,14370,18143,21818,24324,30334,x,x
S12000010,x,x,x,x,x,x,x,x,x
S12000011,x,x,x,x,x,x,x,x,x
S12000036,12220,18271,22537,26375,30714,34996,41084,48941,62386
S12000014,x,15955,20297,23308,27484,33155,36806,43153,x
S12000047,9243,14086,18453,21522,24345,28325,33164,38104,x
S12000049,11307,17165,21967,25814,29141,34391,40815,46083,56090
S12000017,7980,13781,18053,22587,25976,29988,34728,40678,x
S12000018,7463,12576,16048,20089,23840,28681,35505,x,x
S12000019,9974,13188,20508,23718,27741,30939,37894,x,x
S12000020,9143,12490,18705,x,x,x,x,x,x
S12000013,x,x,19896,21713,24679,27320,x,x,x
S12000021,9515,15341,20228,23400,26692,32492,35879,40604,x
S12000050,9536,15970,20939,24774,28196,32934,38220,43005,x
S12000023,x,x,x,21485,26335,29121,x,x,x
S12000048,12587,17498,20594,23342,26254,31550,35993,41412,x
S12000038,9302,15629,21450,24221,27692,31429,35306,41310,x
S12000026,x,x,x,x,23756,27757,x,x,x
S12000027,x,x,x,24524,30362,34085,x,x,x
S12000028,8691,13429,17848,21107,24123,29008,35148,x,x
S12000029,x,12885,18163,22365,26074,31175,36417,41096,x
S12000030,13415,18552,22704,26916,31923,34533,38042,x,x
S12000039,10741,16605,20536,23360,26517,31083,36584,x,x
S12000040,13560,18517,22601,25711,29064,33051,37119,41524,x
N92000002,9630,14660,19081,22380,25419,29315,34352,40761,50156
